Name,Condition,Process-Heat treatment,Coded,Mg,Nd,Ce,La,Zn,Sn,Al,Ca,Zr,Ag,Ho,Mn,Y,Gd,Cu,Si,Li,Yb,Th,Sb,Pr,Ga,Be,Fe,Ni,Sc,Tb,Dy,Er,Sr,Bi,Sum,YS(MPa),UTS(MPa),Ductility,DOI
"Magnesium, ZE41A, cast, T5",ZE41Acast T5,"Cast (Any cast type, then heat treated)",5,93.78446115,0.27568922,0.65162907,0.32581454,4.26065163,0,0,0,0.70175439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,127.5,188.5,2.16,
"Magnesium, QE22A, cast, T6",QE22Acast T6,"Cast (Any cast type, then heat treated)",5,94.63927856,0.501002,1.15230461,0.501002,0,0,0,0,0.70140281,2.50501002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,165.5,234.5,2.5,
"Magnesium, EQ21A, cast",EQ21Acast,"Cast (Die cast, HPDC, fast cool)",4,95.46933666,0.50062578,1.1514393,0.60075094,0,0,0,0,0.7008761,1.50187735,0,0,0,0,0.07509387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,195,258.5,4,
ZE62(ZK61+2%RE)-So2,SO2,"Cast (Any cast type, then heat treated)",5,91.3,0.5,1,0.5,6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,94,173,3.8,
ZE62(ZK61+2%RE) -H2,H2,"Cast (Any cast type, then heat treated)",5,91.3,0.5,1,0.5,6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,181,306,12,
ZK61,T5,"Cast (Any cast type, then heat treated)",5,93.3,0,0,0,6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,175,275,5,
ZK61,Heat Treatment/Solution Treatment: S02,"Cast (Any cast type, then heat treated)",5,93.3,0,0,0,6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,186,271,3.5,
ZK61,H2,"Cast (Any cast type, then heat treated)",5,93.3,0,0,0,6,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,183,252,2.5,
ZK51,T5,"Cast (Any cast type, then heat treated)",5,94.8,0,0,0,4.5,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,140,235,5,
ZE41,T5,"Cast (Any cast type, then heat treated)",5,93.8,0.3,0.7,0.3,4.2,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,135,180,2,
Mg-Gd-Y-Zn-Zr (3),Cast + T6,"Cast (Any cast type, then heat treated)",5,83.6,0,0,0,0.7,0,0,0,0.7,0,0,0,3.8,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,310,2,
YKN3,Extrusion,Extruded,1,91.82,2.63,0,0,0,0,0,0,0.7,0,0,0,4.84,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,233,285,4.7,
Mg-Gd-Y-Zn-Zr (2),Cast + T6,"Cast (Any cast type, then heat treated)",5,84.2,0,0,0,0,0,0,0,0.7,0,0,0,3.8,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,330,2,
QE22,Sand/Chill Cast T6,"Cast (Any cast type, then heat treated)",5,94.3,2.5,0,0,0,0,0,0,0.7,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,185,240,2,
Mg-Zn-Ca-La,Extruded + T5,Extruded,1,82.07,0,0,0,1.62,0,0,0,0.65,0,0,0,5.66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,473,542,8,
YKN0.5,Extrusion,Extruded,1,93.88,0.49,0,0,0,0,0,0,0.64,0,0,0,4.98,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,185,256,27.4,
ISO-WD32260-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,93.86733417,0,0,0,5.5068836,0,0,0,0.62578223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,250,330,4.5,
ISO-WD32260-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,93.86733417,0,0,0,5.5068836,0,0,0,0.62578223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,230,330,5.7,
ISO-WD32260-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,93.86733417,0,0,0,5.5068836,0,0,0,0.62578223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,250,340,6,
ISO-WD32250-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,96.12015019,0,0,0,3.25406758,0,0,0,0.62578223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,290,310,4.5,
ISO-WD32250-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,96.12015019,0,0,0,3.25406758,0,0,0,0.62578223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,240,330,8.6,
ZK60,forged,Wrought - rolled and Forging,6,93.4,0,0,0,6,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,235,315,8,
ZK30,forged,Wrought - rolled and Forging,6,96.4,0,0,0,3,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,215,300,9,
Magnesium ZK31-T5, Extruded Bars/Shapes T5,Extruded,1,96.4,0,0,0,3,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,207,296,7,
Magnesium ZK31-T5, Forgings T5,Wrought - rolled and Forging,6,96.4,0,0,0,3,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,207,290,7,
ZW3,Extrusion,Extruded,1,96.4,0,0,0,3,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,225,305,8,
Mg-12Gd-3Y-0.6Zr,﻿525 °C/10 h + extruded at 460 °C (16:1) + extruded at 430 °C (16:1) + aged at 225 °C/12 h,Extruded,1,84.4,0,0,0,0,0,0,0,0.6,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,350,446,10.2,
AM30,Extrusion,Extruded,1,92,0,1.5,0,6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,330,349,19,
ZKE602,Extrusion,Extruded,1,92.5,0,1,0,6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,314,349,21,
ZKE601,Extrusion,Extruded,1,93,0,0.5,0,6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,260,329,22,
ZKE600,Extrusion,Extruded,1,93.5,0,0,0,6,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,255,324,27,
WE54,T6,"Cast (Any cast type, then heat treated)",5,91.15,3.25,0,0,0,0,0,0,0.5,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,285,4,
WE43,T6,"Cast (Any cast type, then heat treated)",5,92.25,3.25,0,0,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,190,250,7,
WE43,"extruded, forged T5",Extruded,1,92.5,1,1,1,0,0,0,0,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,260,6,
Mg-Gd-Y-Zr(1),Extrusion - T5,Extruded,1,87.5,0,0,0,0,0,0,0,0.5,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,239,362,4.7,
Mg-Gd-Y-Zr(2),Extrusion(673K),Extruded,1,87.5,0,0,0,0,0,0,0,0.5,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,311,403,15.3,
Mg-Gd-Ag-Zr,Cast + T6,"Cast (Any cast type, then heat treated)",5,86.5,2,0,0,0,0,0,0,0.5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,230,350,2.3,
Mg-Gd-Zr(1),He + R,Extruded,1,85.5,0,0,0,0,0,0,0,0.5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,305,375,3.5,
Mg -Al-Cu-Zr,Strain Heat Treatment,Wrought - rolled and Forging,6,94.5,0,0,0,0,0,1,0,0.5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,260,6,
"Magnesium, ZK60A-F",ZK60A F,"Cast (Die cast, HPDC, fast cool)",4,94.05276105,0,0,0,5.49723895,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,247.5,327.5,5,
"Magnesium, ZK60A-T5",ZK60A T5,"Cast (Any cast type, then heat treated)",5,94.05276105,0,0,0,5.49723895,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,292,358,5,
Mg-Zn-Y-Zr(Alloy 2) (300 C),Extrusion (300 C),Extruded,1,92.7,0,0,0,5.53,0,0,0,0.42,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,285,340,10,
Mg-Zn-Y-Zr(Alloy 3) (300 C),Extrusion (300 C),Extruded,1,92.36,0,0,0,5.55,0,0,0,0.37,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,264,335,15,
Mg-Y-RE-Zr,Extrusion,Extruded,1,92.29,1,1,1,0,0,0,0,0.36,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,165,265,6,
Mg-Gd-Y-Zn-Zr (1) or ZK60,Hot Extrusion,Extruded,1,95.5,0,0,0,0.7,0,0,0,0.2,0,0,0,1.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,473,542,8,
Mg-Gd-Y-Zn-Zr,Hot Extrusion,Extruded,1,93.94,0,0,0,5,0,0,0,0.16,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,317,363,12,
ZE41,as-extruded (300C),Extruded,1,94.41,0,0.78,0.32,4.37,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,405,421,18,
ZA146,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,79.27,0,0,0,14.3,0,6.17,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,111,114,1,
ZA144,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,82.17,0,0,0,13.8,0,3.87,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,134,141,1,
ZA124,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,83.19,0,0,0,12.2,0,4.21,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,114,142,1.41,
ZA126,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,82.58,0,0,0,11.8,0,5.47,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,117,139,1.42,
ZA106,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,83.43,0,0,0,10.8,0,5.6,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,109,135,1.85,
ZA104,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,86.33,0,0,0,9.73,0,3.69,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,106,149,1.78,
ZA84-1RE,As cast,"Cast (Die cast, HPDC, fast cool)",4,86.53,0.36,0.36,0.37,8.1,0,3.97,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,118,160,4,
ZA86,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,86.63,0,0,0,7.89,0,5.36,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,113,137,0.95,
ZM81,Extrusion,Extruded,1,91.14,0,0,0,7.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,227,320,13,
ZM81,Cast T6,"Cast (Any cast type, then heat treated)",5,91.14,0,0,0,7.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,331,349,0.44,
ZA84,As cast,"Cast (Die cast, HPDC, fast cool)",4,87.8,0,0,0,7.81,0,4.1,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,130,3.7,
ZA84,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,88.18,0,0,0,7.69,0,3.8,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,105,145,1.6,
ZM71,Extrusion,Extruded,1,92.44,0,0,0,6.61,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,222,311,13.1,
ZM71,Cast T6,"Cast (Any cast type, then heat treated)",5,92.44,0,0,0,6.61,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,334,363,3.47,
ZMC711,Extrusions T6,Extruded,1,91.5,0,0,0,6.5,0,0,0,0,0,0,0.75,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,300,325,3,
"Magnesium, ZC71",ZC71,"Cast (Die cast, HPDC, fast cool)",4,91.6,0,0,0,6.5,0,0,0,0,0,0,0.7,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,315,340,5,
Mg-Li-Zn-Y(1),Extrusion,Extruded,1,84.41,0,0,0,6.47,0,0,0,0,0,0,0,1.26,0,0,0,7.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,159,239,20.4,
ZA62,ECAE,ECAP-ECAE,2,91.57,0,0,0,6.39,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,185,230,12,
M1,Extrusion + T6 aging,Extruded,1,93.8,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,275,318,17.1,
Mg-Zn-Mn-Sn (5),Extrusion,Extruded,1,87.19,0,0,0,6.05,5.84,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,262,330,10,
Mg-Zn-Mn-Sn (2),Extrusion,Extruded,1,91.82,0,0,0,6.05,1.18,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,242,321,13,
"Magnesium, ZC63A, cast",ZC63Acast,"Cast (Die cast, HPDC, fast cool)",4,90.78617927,0,0,0,6.00901352,0,0,0,0,0,0,0.50075113,0,0,2.70405608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,158,251,4.5,
ZC63,T6,"Cast (Any cast type, then heat treated)",5,90.5,0,0,0,6,0,0,0,0,0,0,0.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145,240,5,
ZQ63,Extrusion (T5D),Extruded,1,91,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,275,320,21.5,
ZQ62,Extrusion (T5D),Extruded,1,92,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,290,325,20,
ZQ61,Extrusion (T5D),Extruded,1,93,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,270,315,24,
Z6,Extrusion (T5D),Extruded,1,94,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,260,305,20.5,
"Magnesium, Z6",Z6,"Cast (Any cast type, then heat treated)",5,94,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,146.5,190,5,
Mg-Zn-Mn-Sn (1),Extrusion,Extruded,1,93.09,0,0,0,5.96,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,215,312,11,
Mg-Zn-Ca-Zr,Extrusion,Extruded,1,83.55,0,0,0,5.94,9.56,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,274,326,6,
Mg-Zn-Mn-Sn (4),Extrusion,Extruded,1,88.7,0,0,0,5.91,4.46,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,252,326,10.8,
EA 55RS,extruded (300C),Extruded,1,85,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,476,513,5,
Mg-5Al-5Zn-5Nd,extruded (250C),Extruded,1,85,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,425,475,14,
EA55RS,extruded (250C),Extruded,1,85.1,4.9,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,360,435,16,
"Magnesium, EA55RS, T4",EA55RS T4,"Cast (Any cast type, then heat treated)",5,85.1,4.9,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,403,450,13.5,
ZM51,Extrusion,Extruded,1,94.3,0,0,0,4.75,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,235,312,13.33,
ZM51,Cast T6,"Cast (Any cast type, then heat treated)",5,94.3,0,0,0,4.75,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,262,304,6.93,
Mg-Al-Zn-Nd,Extrusion,Extruded,1,84.94,5.81,0,0,4.36,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,420,490,2,
Mg-Zn-Y(2),Extrusion,Extruded,1,95,0,0,0,4.2,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,220,370,17.2,
R/S Mg-11Si-4Zn (dp = 0.8 𝞵m),as-extruded (573K),Extruded,1,85,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,479,532,1.3,
R/S Mg-11Si-4Zn (dp = 0.8 𝞵m),"extruded, annealed, quenched, extruded at 573K, annealed at 732K ",Extruded,1,85,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,436,512,0.9,
R/S Mg-11Si-4Zn (dp = 3.3 𝞵m),as-extruded (823K),Extruded,1,85,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,313,346,1.2,
R/S Mg-11Si-4Zn (dp = 3.3 𝞵m),"extruded, annealed, quenched, extruded at 823K, annealed at 732K ",Extruded,1,85,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,281,343,2.3,
I/M Mg-4Si-4Zn (dp = 76 𝞵m),as-extruded (573K),Extruded,1,92,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,201,246,8.2,
I/M Mg-4Si-4Zn (dp = 76 𝞵m),"extruded, annealed, quenched, extruded at 573K, annealed at 732K ",Extruded,1,92,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,183,221,8.3,
ZM41,Extrusion,Extruded,1,95.02,0,0,0,4,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,239,299,11.63,
ZM41,Cast T6,"Cast (Any cast type, then heat treated)",5,95.02,0,0,0,4,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,235,278,7,
Mg-Ca-Zn(2),Casting and Extrusion,Extruded,1,95.5,0,0,0,4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,211,273,34,
Mg -Zn-Gd,Extrusion,Extruded,1,95.9,0,0,0,3.5,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,117,214,16.5,
Mg-Li-Zn-Y,Extrusion,Extruded,1,88.23,0,0,0,3.12,0,0,0,0,0,0,0,0.61,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,148,222,30.7,
Mg-Zn-Ca-Y (1),Extrusion(423K),Extruded,1,96.3,0,0,0,3,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,308.9,318.3,11.3,
Mg-Zn-Ca-Y (2),Extrusion(523K),Extruded,1,96.3,0,0,0,3,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,279.2,304.7,32.9,
Mg-Zn-Ca-Y (3),Extrusion(573K),Extruded,1,96.3,0,0,0,3,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,244.2,36.7,
Mg-Mn-Ce,Extrusion(523K),Extruded,1,96.3,0,0,0,3,0,0,0.2,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,206.1,321.6,20.4,
AZ63,Sand Cast,"Cast  (sand, slow cool)",3,90.7,0,0,0,3,0,6,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,180,4,
AZ63A-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,90.35,0,0,0,3,0,6.4,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,81,190,4.2,
AZ63A-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,90.35,0,0,0,3,0,6.4,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,200,2.2,
AZ63A-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,90.35,0,0,0,3,0,6.4,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,260,3.8,
Mg-Y-Zn-Zr(1),Hot Extrusion,Extruded,1,96.8,0,0,0.4,2.5,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,325,341,15,
"Magnesium, ZM21",ZM21,"Cast  (sand, slow cool)",3,97.01829116,0,0,0,2.02956652,0,0,0,0,0,0,0.95214232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,142.5,232.5,10,
Mg-Zn-Y,Extrusion,Extruded,1,96,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,380,410,23,
Mg-Sn-Zn-Al(1),Extrusion,Extruded,1,86,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,371,415,9.1,
ZM21,"Sheet, Plate 0",Wrought - rolled and Forging,6,97,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,240,11,
ZM21,H24,"Cast (Any cast type, then heat treated)",5,97,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,165,250,6,
ZM21,Extrusions,Extruded,1,97,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,155,235,8,
ZM21,Forgings,Wrought - rolled and Forging,6,97,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,155,200,9,
ZM21,Extrusion,Extruded,1,97.5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,155,258,23,
Magnesium ZM21-0, Sheet and Plate  O,Wrought - rolled and Forging,6,97.5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,117,241,11,
Magnesium ZM21-F, Extruded Bars/Shapes F,Extruded,1,97.5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,152,234,8,
Magnesium ZM21-F, Forgings  F,Wrought - rolled and Forging,6,97.5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,124,200,9,
Magnesium ZM21-H24, Sheet and Plate  H24,Wrought - rolled and Forging,6,97.5,0,0,0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,165,248,6,
"Magnesium, AZ92A, cast, T6",AZ92Acast T6,"Cast (Any cast type, then heat treated)",5,88.5,0,0,0,2,0,9.275,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,131,196.5,2,
Mg-Gd-Zn,As rolled,Wrought - rolled and Forging,6,97,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,164,249,36.4,
TXZ212 (1),As cast,"Cast  (sand, slow cool)",3,95.05,0,0,0,1.95,1.98,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,42,57,0.9,
TXZ212 (2),As Homogenized,"Cast (Any cast type, then heat treated)",5,95.05,0,0,0,1.95,1.98,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,52,2.4,
Mg-Zn-Ca-Y,Extrusion(260 C),Extruded,1,95.05,0,0,0,1.95,1.98,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,218,285,23,
